Temperature,Humidity,Pressure,AirSpeed,RainToday,RainfallTomorrow
11.3,63,1003.2,67,0,1
8,96,996.9,35,1,1
10.1,77,1011,46,1,1
10.3,97,1014.2,50,1,1
8.1,67,1025.2,54,1,0
7.5,88,1032.6,22,0,0
5.8,92,1030.7,35,0,0
7.2,80,1013.8,44,0,1
8.8,97,1008.9,74,1,1
6.2,79,1010.4,74,1,1
9,73,1027.3,39,1,0
8.4,93,1032.1,19,0,0
8.9,97,1029.3,20,0,0
6,91,1025.3,26,0,0
6.4,93,1026,26,0,0
4.4,93,1021.6,28,0,1
9.4,90,1010.5,35,1,1
11.4,99,1013.9,39,1,1
10.9,92,1024.9,30,1,0
8.6,88,1021.1,44,0,0
10.2,94,1014,57,0,1
14,87,1007.5,85,1,0
13.6,88,1011.5,69,0,1
13.9,70,994.4,85,1,1
6.7,77,1008.3,80,1,1
5.8,83,1031,26,1,0
5.7,71,1032.9,31,0,0
7.3,66,1033.1,37,0,1
9.6,99,1033.7,31,1,1
10.7,96,1031.5,48,1,1
10.5,95,1031.5,28,1,0
10.6,76,1030.2,37,0,0
9.7,78,1025,39,0,1
9.1,76,1028.1,57,1,1
5.9,97,1033.8,26,1,1
6.1,97,1035.9,43,1,1
9.3,96,1038.3,37,1,0
10.7,76,1036.4,20,0,0
7.9,88,1029.8,24,0,0
7.3,97,1023.9,31,0,0
11.1,87,1020.8,35,0,0
9.7,69,1024.4,30,0,0
9.8,77,1026.8,28,0,0
9.3,88,1028.3,28,0,0
8.6,85,1029,22,0,0
10.2,73,1028.3,33,0,0
11.6,68,1021.9,65,0,1
11.7,78,1027.7,50,1,0
12.4,80,1030.7,31,0,0
11.4,83,1029,35,0,0
11.3,80,1028.2,22,0,0
12.1,81,1029.1,24,0,0
11.1,89,1029.4,NA,0,0
11.9,76,1023.9,NA,0,0
13.8,58,1014.1,NA,0,1
12.9,78,1010.3,NA,1,1
10.4,69,1023,43,1,1
10,74,1024.4,19,1,0
10.5,77,1020.8,31,0,0
11.6,77,1026.2,28,0,0
10.5,89,1029.6,28,0,0
13.5,60,1025.8,48,0,0
16.9,38,1012.7,85,0,1
15,71,1003.5,52,1,0
14.7,67,1011,63,0,1
11.6,64,1018.4,70,1,0
11.5,79,1027.5,28,0,0
10.2,82,1025.7,30,0,0
12.9,76,1021.2,33,0,1
12.7,86,1011.4,50,1,0
13.3,66,1015.2,44,0,1
11,49,1018.2,52,1,0
10,77,1025.7,35,0,0
11.8,67,1027.2,26,0,0
12.2,75,1029.5,35,0,0
11.9,67,1032.7,24,0,0
14.9,61,1027.5,37,0,0
18.1,37,1023.3,43,0,1
16.3,80,1015.1,31,1,0
13.4,69,1020.4,35,0,0
12.7,96,1020.5,39,0,0
16.9,63,1016.7,50,0,0
22.7,29,1005,83,0,0
15.1,61,1013.2,72,0,0
13.7,88,1006.2,76,0,1
12.2,58,1025.9,39,1,0
13.3,70,1026.7,33,0,0
11.2,79,1022.8,28,0,0
18.4,47,1012.6,NA,0,0
12.9,62,1018.3,NA,0,1
15,69,1002.7,NA,1,1
11.6,68,1014.7,NA,1,0
13.7,78,1021.8,NA,0,0
9,100,1021.7,NA,0,0
17.8,39,1010.7,41,0,0
13.2,65,1017.5,33,0,0
12.5,78,1011,46,0,1
9.2,78,1017.2,70,1,0
11.1,62,1026.4,41,0,0
12.3,61,1024.8,41,0,1
12.6,84,1021.6,48,1,0
12,71,1027,31,0,0
15.9,43,1022.3,54,0,0
12.6,97,1019.9,44,0,0
12.5,54,1030,52,0,0
14.2,65,1024,26,0,0
23.9,39,1017.2,44,0,0
13.7,80,1019.6,43,0,0
13.2,97,1012.7,41,0,0
14.1,79,1017.2,35,0,0
11.5,84,1013.9,48,0,0
14.4,56,1009.2,69,0,1
13.5,79,1013.8,61,1,0
14,76,1018.5,46,0,0
13.1,89,1016.2,33,0,0
20.1,42,1004.9,61,0,1
12.5,52,1008.4,83,1,1
12.2,54,1024.2,39,1,0
13.4,59,1023.2,41,0,0
19.3,27,1012.3,52,0,0
14.7,53,1021.9,39,0,0
13.4,67,1017.6,37,0,0
23.8,16,1013.9,56,0,0
20.3,56,1014.2,NA,0,1
14.2,56,1025.1,NA,1,0
17,51,1024.8,NA,0,0
14.9,53,1024.8,35,0,0
17.2,48,1017,39,0,0
18.8,45,1011.7,33,0,0
14.4,69,1014.1,54,0,0
13.1,57,1014.1,NA,0,1
12.3,83,1013.3,NA,1,1
14.2,59,1017,43,1,0
14.2,58,1021.9,33,0,0
18,56,1017.1,54,0,0
21.8,46,1003.9,44,0,1
14.7,67,1012.3,41,1,0
17.9,59,1006.7,61,0,0
16.7,77,1013.1,39,0,0
15.7,78,1009.6,NA,0,0
14.8,53,1020.2,50,0,0
16.2,57,1022.9,41,0,0
16,52,1026.4,48,0,0
15.9,57,1022.9,41,0,0
17.9,43,1014.9,39,0,0
25.2,34,1005.2,50,0,0
16.3,79,1007.1,39,0,0
16.9,69,1011.1,31,0,1
16.6,86,1011.3,39,1,1
16.3,93,1011.1,37,1,0
16.6,94,1010.6,41,0,0
14.7,84,1012.8,52,0,0
16.5,76,1009.9,39,0,0
17.2,69,1011.5,48,0,0
16.8,56,1016.1,39,0,0
17.7,66,1012.4,46,0,0
15.9,65,1020,52,0,0
17.4,57,1022,41,0,0
25.3,31,1012.2,61,0,1
18.7,69,1010.3,39,1,0
17.7,52,1009.5,43,0,0
16.6,64,997.9,80,0,1
15.7,51,1010,48,1,0
14.3,84,1006.4,63,0,1
14.4,64,1019.1,44,1,0
17,58,1020.1,33,0,0
21.3,49,1013.2,41,0,0
17,74,1009.3,44,0,0
16.8,79,1010.6,44,0,0
17.9,41,1017.3,37,0,0
15.9,55,1011.2,54,0,0
14.3,54,1018.6,43,0,0
17,51,1021.6,39,0,0
17.2,66,1014.9,41,0,1
13.6,91,1001.6,74,1,1
15.3,74,1010.9,63,1,0
15.7,59,1016.7,39,0,0
17,75,1015.5,41,0,0
29.5,21,1009.4,61,0,0
27.4,36,1007.5,50,0,0
17.3,55,1018.5,50,0,0
17.2,63,1020.9,52,0,0
19.2,58,1020.2,35,0,0
28.5,37,1012.1,72,0,1
21.6,90,1009.5,72,1,1
14.9,67,1011.9,43,1,0
16.1,59,1015,54,0,0
17.5,79,1017,44,0,0
21.6,62,1012.4,46,0,1
20.1,99,995.9,70,1,1
16.2,90,1007.7,52,1,0
15.4,77,1012,46,0,0
16.5,70,1008.8,63,0,0
16.9,56,1012.8,57,0,0
15.6,56,1018.2,41,0,0
14.9,55,1017.4,44,0,0
19.4,37,1003.8,39,0,0
17.4,80,1009.8,39,0,0
19.4,68,1010.1,48,0,0
18.8,55,1008.3,39,0,0
17,59,1006.3,67,0,1
13.2,72,1010.1,59,1,0
13.6,70,1018.6,41,0,0
15.7,51,1019.3,50,0,0
17.6,50,1019.7,54,0,0
17.4,66,1021.6,52,0,0
16.3,64,1019.1,52,0,0
16.1,68,1016.2,54,0,0
14,83,1017.3,46,0,0
14.9,63,1022.7,52,0,0
15.8,60,1024.6,48,0,0
15.7,73,1022.2,52,0,0
16.9,67,1023.8,48,0,0
20.9,58,1021.8,46,0,0
23.6,42,1017.8,52,0,0
17.3,66,1022.5,54,0,0
16.8,56,1026.2,39,0,0
15.5,99,1022.7,41,0,0
17.8,87,1019.3,56,0,0
17.5,57,1024.4,50,0,0
20.5,61,1017.8,43,0,1
22,77,1017.7,33,1,0
26.8,47,1011.7,57,0,0
16.8,89,1017.9,39,0,0
16.9,66,1019.3,43,0,0
16.2,68,1021.7,44,0,0
17.4,71,1018.6,37,0,0
17.9,83,1016.4,37,0,0
21.2,63,1011.5,54,0,0
20.8,73,1011.3,56,0,0
18.4,82,1015.7,50,0,0
15.9,55,1022.4,52,0,0
16.6,67,1017.7,41,0,0
16.4,79,1012.5,37,0,0
14.3,100,1011.6,33,0,0
21.1,66,1004.2,57,0,1
16.5,78,1014.6,43,1,0
12.5,73,1017.1,39,0,0
16.6,68,1018.5,37,0,0
16.1,69,1016,61,0,1
14.5,51,1020.4,61,1,0
15.4,83,1015,52,0,1
16.1,93,1012.8,46,1,0
15.5,90,1012.6,41,0,0
16.7,85,1014,41,0,0
12.1,74,1019.1,37,0,0
13.9,70,1017.2,50,0,0
13.9,94,1021.4,39,0,0
15,53,1024.7,37,0,0
13.9,61,1015.5,52,0,0
14.3,60,1019.2,44,0,0
11.6,76,1014.8,33,0,0
23.3,21,1000.1,56,0,1
16.7,93,1004.4,41,1,0
22.9,57,1002.8,59,0,0
15.7,55,1019.5,43,0,0
11.6,74,1027.3,48,0,0
11.2,79,1019.1,52,0,0
17.4,84,1008.7,56,0,1
11.3,74,1021.1,35,1,0
12.1,57,1017.3,57,0,1
10.7,77,1018.8,72,1,1
12.2,76,1026.6,41,1,0
12.5,92,1026.1,31,0,0
12.7,82,1022.4,33,0,0
12.5,100,1024.8,30,0,0
12.3,99,1025.5,31,0,0
21.4,31,1014.5,61,0,1
13.4,62,1025.1,50,1,0
11,68,1026.7,44,0,0
11.5,90,1020.6,30,0,1
12.5,95,1013.8,33,1,1
10.8,96,1006.7,35,1,1
11.3,68,1019.6,57,1,0
14.4,77,1027.3,35,0,0
12.4,86,1028.9,35,0,0
14.1,81,1027.8,33,0,0
12.9,85,1022.1,39,0,0
14.9,68,1023.2,41,0,0
11.4,77,1022,26,0,0
17,72,1016.4,48,0,0
16.6,98,1017.9,39,0,0
13.7,68,1027.2,26,0,0
11.6,79,1022.5,22,0,0
14,79,1013.3,54,0,1
10.7,69,1031.1,50,1,0
11.3,75,1038.8,41,0,0
14.8,65,1034.8,37,0,0
13.7,86,1028.2,35,0,0
15.5,86,1018.9,30,0,0
13.3,97,1005.4,63,0,1
11.6,92,1010,56,1,1
11.5,83,1022.4,41,1,0
12.4,84,1025.7,37,0,1
10.6,94,1031.1,30,1,0
12.4,79,1032.9,28,0,0
10.5,86,1030.9,22,0,0
14.9,65,1024.4,33,0,0
16.5,64,1014.7,57,0,1
12.6,96,1020.3,30,1,0
13.4,73,1011.2,67,0,1
9.1,89,998.7,81,1,1
11.8,85,1012.8,63,1,1
10.9,85,1021,59,1,1
12.1,92,1019.9,56,1,1
13.2,93,1013.3,70,1,1
13.1,75,1006.6,63,1,1
12.9,89,1015.3,63,1,1
12.9,62,1014.2,78,1,1
9.8,68,1028.1,61,1,0
12.3,81,1035.1,39,0,1
11.3,95,1038.7,30,1,0
9.6,86,1036.5,26,0,0
7.9,94,1032.8,26,0,0
11.2,77,1027.1,35,0,1
13.1,94,1009.5,33,1,1
11.5,92,1013.5,54,1,0
9.6,90,1026.4,39,0,0
11.1,77,1032,28,0,0
9.8,78,1033.8,26,0,0
5.5,95,1030.5,26,0,0
9.9,82,1030.3,19,0,0
8.4,82,1027.3,26,0,0
12.3,87,1018.2,41,0,1
13.3,88,1014.4,57,1,1
9.7,89,1021.5,35,1,0
10,96,1019,52,0,1
11.8,89,1014,50,1,1
7.5,83,1027.1,41,1,0
7.3,85,1030.5,20,0,0
7.8,97,1025.6,26,0,1
7,91,1012.6,56,1,1
11.9,95,1021.9,39,1,0
12.9,99,1027.8,39,0,0
12.3,73,1020.1,63,0,0
13.6,82,1015.5,67,0,1
9.9,71,1024.5,46,1,0
8.6,86,1036.7,24,0,0
9.1,80,1037.8,26,0,0
5.3,99,1033,20,0,0
11.5,79,1027.7,31,0,0
11,82,1026.3,26,0,0
10.5,92,1023.7,22,0,1
11.4,97,1017.4,17,1,0
11.5,97,1014.9,44,0,1
11.6,78,1022.4,44,1,1
8.7,93,1027.1,35,1,0
8.2,83,1029.2,15,0,0
6.5,76,1027.4,48,0,0
8.1,74,1017.6,59,0,1
10.3,78,1013.6,50,1,1
10.5,97,1020.7,41,1,0
10.8,81,1029.9,39,0,0
9.5,92,1032.6,41,0,0
10.5,86,1032.6,37,0,0
8.3,100,1034.6,22,0,0
10.3,78,1033.5,19,0,0
8.3,83,1029.9,26,0,0
8,96,1027,39,0,1
9.2,80,1026.3,46,1,0
6.4,78,1028.7,30,0,0
8.3,94,1022.8,31,0,0
8.9,80,1018,33,0,0
10.6,87,1013.4,35,0,0
8.8,100,1021.9,26,0,0
8.9,93,1024.8,31,0,0
9.8,87,1023.4,35,0,1
9.2,86,1012.8,41,1,1
7,91,1003.3,63,1,1
9.5,82,1012.4,72,1,1
9.5,96,1017.1,57,1,1
7.3,95,1010.9,70,1,1
6.2,95,1017.2,48,1,1
8.1,96,1027.4,48,1,1
8.4,90,1026.7,41,1,1
7.1,91,1033,20,1,0
7.6,72,1033.1,28,0,0
3.4,80,1030.6,43,0,0
8.3,67,1018.7,65,0,1
9.1,95,1016.8,57,1,0
7.1,94,1023.6,35,0,0
10.8,76,1009.3,61,0,1
8.4,85,1012.3,61,1,1
5.9,79,1015.8,70,1,1
8.6,79,1030.7,43,1,1
7.7,99,1035.7,31,1,0
8.5,93,1031.1,37,0,0
8.1,72,1015.1,56,0,1
7.5,77,1020.3,44,1,1
7,81,1015.2,52,1,0
8.9,87,1013,74,0,1
6.4,82,1021,61,1,0
5.7,99,1023.7,48,0,1
8.4,81,1016.9,52,1,1
8.9,92,1023,41,1,1
10.1,97,1027.1,24,1,0
9.1,88,1026.2,19,0,0
10.1,72,1017.6,48,0,1
11.2,92,1006.3,67,1,1
9,88,1006.1,54,1,1
9.9,87,1005.4,43,1,0
10.3,84,1020.1,31,0,0
10.9,97,1025.5,37,0,0
10,93,1032.5,22,0,0
10.1,100,1026.4,54,0,0
9.5,76,1021,50,0,0
6.8,94,1024.6,17,0,0
8.4,79,1025.8,35,0,0
11.7,60,1018.5,69,0,1
11.2,85,1011.9,56,1,1
12.2,93,1015.2,33,1,0
9.5,97,1020.9,35,0,0
9.6,65,1026.4,54,0,0
10.7,70,1028.8,48,0,0
12.1,71,1025.9,22,0,0
10,93,1023.6,48,0,0
10.7,71,1029.1,41,0,0
10.2,56,1030.2,35,0,1
8.6,97,1027.7,26,1,0
8.4,73,1022.7,20,0,0
7.5,83,1015.4,30,0,0
11,82,1007,37,0,1
12.7,87,1017.6,43,1,0
10.5,64,1027.7,30,0,0
10.1,77,1025.8,26,0,0
10.4,74,1014.4,61,0,1
6.8,83,1020,59,1,1
11.7,92,1023.3,37,1,1
11.7,88,1030.4,30,1,0
11.5,96,1033.8,22,0,0
13.3,59,1025.4,46,0,0
17,55,1022.8,39,0,0
17.9,49,1022.3,50,0,0
17.8,38,1011.7,39,0,1
11,73,1017.9,37,1,0
11.7,89,1020,30,0,1
10.2,88,1025.9,39,1,1
10.8,96,1030.4,22,1,0
10.6,94,1025,30,0,0
12.2,79,1018.9,37,0,1
10.9,63,1020.1,52,1,1
10.9,59,1030.6,48,1,0
9.3,71,1038,31,0,0
12.1,68,1036.5,37,0,0
11.7,72,1035.4,35,0,0
13.9,72,1030.4,31,0,0
15.5,63,1024.1,35,0,0
12.7,81,1018.5,39,0,0
14.1,68,1019,33,0,0
13.2,71,1025.7,33,0,0
14.2,66,1027.1,37,0,0
13.1,86,1031.8,41,0,0
22,36,1023.6,57,0,0
13.4,85,1021.9,44,0,0
18.4,51,1017.3,76,0,0
18.7,63,1012.3,52,0,0
11,59,1036,41,0,0
10.3,73,1035.4,39,0,0
16.8,72,1028.7,26,0,0
17.7,67,1023.5,37,0,0
13.3,84,1019.5,30,0,0
12.9,85,1021.3,44,0,0
10,62,1026.7,35,0,0
9.3,99,1022.7,37,0,0
22.9,18,1013.5,57,0,1
15,77,1020.4,31,1,0
12.6,67,1027.1,33,0,0
11.7,95,1029.8,37,0,0
15.6,66,1022.6,46,0,0
19.8,55,1013,44,0,0
12.8,97,1016.2,54,0,0
12.3,56,1023.9,41,0,0
11.8,56,1024.9,35,0,0
12.1,66,1022,28,0,0
22.5,24,1011,59,0,0
12,91,1023.4,56,0,0
14.1,49,1026.7,48,0,0
20.2,42,1019.6,43,0,0
17,67,1021.4,37,0,0
15.7,75,1017.6,46,0,0
20,51,1011.3,43,0,0
14.9,73,1010.7,37,0,1
12.1,97,1014.8,37,1,0
11.8,53,1019.9,43,0,0
14.3,76,1011.5,33,0,1
17,97,1004.3,33,1,1
12.6,96,1013.3,39,1,0
14.1,59,1021.4,35,0,0
17.3,55,1020.3,30,0,0
24.8,24,1015,52,0,0
13.3,94,1020.4,46,0,1
12.6,61,1022.1,41,1,0
16.8,82,1016.4,41,0,0
14.2,70,1019.7,41,0,0
14.8,71,1020.9,44,0,0
14.5,56,1023.3,44,0,0
15.4,72,1017.8,44,0,0
22.6,32,1012,57,0,0
12.5,100,1013.7,44,0,0
16.9,87,1014.3,37,0,0
15.5,82,1014.5,52,0,0
13.8,51,1024.8,39,0,0
15.7,60,1021.1,46,0,0
15.8,52,1018.8,41,0,0
15.6,58,1016.8,50,0,0
20.8,33,1000.8,74,0,1
11.5,58,1011.1,65,1,0
12.8,75,1018.7,43,0,0
14.4,67,1018.9,30,0,0
14.6,57,1016.4,37,0,0
18.4,41,1004.8,61,0,1
11.6,92,1008.4,70,1,0
14.6,44,1023.8,50,0,0
14.6,65,1028.6,41,0,0
19.6,55,1022.4,41,0,0
21.8,51,1017.9,41,0,0
19.2,50,1015,33,0,0
23.4,55,1010.4,57,0,0
23.7,40,1006.3,74,0,0
16.1,72,1015.7,43,0,0
16.2,62,1015.6,50,0,1
14,75,1012.6,61,1,0
14,48,1020.1,37,0,0
15.6,56,1015.8,41,0,0
18.7,59,1015.2,35,0,0
23,40,1014.7,35,0,0
22.6,48,1016.1,37,0,0
24.5,45,1013.1,39,0,0
18.3,77,1011.5,37,0,0
32.3,24,1003.7,72,0,0
19.2,73,1005,61,0,0
16.8,48,1022.5,67,0,0
16.8,49,1023.6,43,0,0
20.1,63,1018.6,43,0,0
24.6,39,1013.2,50,0,0
29.9,18,1004.4,70,0,1
15.2,60,1010.8,57,1,0
17,50,1024.5,39,0,0
17.1,53,1026.6,44,0,0
18.3,51,1022.9,41,0,0
26.3,28,1014.8,50,0,0
32.4,11,1010.6,52,0,0
20.5,68,1015.1,50,0,0
17.3,57,1018.4,57,0,0
19.1,66,1016.6,48,0,0
18.4,71,1019.3,54,0,0
20.4,59,1017.8,48,0,0
19.5,70,1019.7,54,0,0
18.4,60,1023.5,50,0,0
18.2,58,1024.9,41,0,0
18.2,61,1022,39,0,0
18.1,63,1016.3,52,0,0
27.2,29,1009.7,35,0,0
19.1,69,1014,35,0,0
32.6,22,1007.5,59,0,0
15.4,59,1021.4,56,0,0
16,51,1032.6,52,0,0
16.6,53,1028.8,44,0,0
22.8,37,1020.3,50,0,0
17.8,84,1015.6,39,0,0
17.6,73,1012.9,41,0,0
23.7,48,1008.9,46,0,0
19.7,68,1011.4,35,0,1
16.7,94,1009,41,1,1
18.7,68,1014.9,37,1,0
18.1,70,1016.7,37,0,0
20.5,56,1017.9,44,0,0
19.3,63,1019,41,0,0
22.7,63,1009.4,41,0,0
18.2,60,1006.5,61,0,1
14.7,74,1003.6,37,1,1
14.6,82,1007,48,1,1
16.7,96,1002.1,59,1,1
16.3,98,1007.3,39,1,0
21.8,55,1002.6,30,0,1
15.9,81,1011.7,52,1,0
17.5,57,1021.6,65,0,0
17.9,58,1021.4,48,0,0
19.3,74,1016.3,41,0,0
18.7,81,1018.2,44,0,0
18.3,62,1023.9,48,0,0
18.3,66,1021.9,37,0,0
17.1,74,1017.2,37,0,0
19.2,71,1018,43,0,0
17.3,74,1016.5,52,0,0
18.5,78,1010.3,43,0,0
16.9,77,1013.1,50,0,0
15.6,79,1014.8,54,0,0
15,50,1019.4,46,0,0
17.1,69,1019,39,0,0
15.2,94,1013.7,35,0,1
14.8,97,1014.5,41,1,0
15.7,63,1023.7,54,0,0
16.1,64,1023.9,41,0,0
18.9,67,1021.7,33,0,0
27.5,24,1009.7,50,0,1
17.3,97,1011.9,28,1,1
17.9,87,1011.7,48,1,0
17.8,62,1019.8,39,0,0
17.7,73,1022.7,37,0,0
19.7,59,1021.8,33,0,0
15.9,82,1023.1,33,0,0
17,76,1016.3,46,0,0
19.3,81,1017.2,39,0,0
17.8,71,1021.5,44,0,0
18.1,76,1016.7,37,0,0
18.2,72,1019.9,39,0,0
17.7,79,1019.4,39,0,0
17.7,89,1020.4,44,0,0
18.2,82,1016.9,72,0,0
19.5,90,1017.2,33,0,1
16.1,97,1019.9,28,1,0
18,96,1017.6,33,0,0
17.1,90,1021.4,31,0,0
17,85,1020.6,35,0,0
16.1,70,1022.6,50,0,0
17.8,79,1020.5,50,0,0
17.4,77,1016.3,33,0,0
24.7,44,1008,74,0,1
14.4,79,1004.1,61,1,1
14.1,69,1017.5,33,1,0
12,95,1022.8,37,0,0
14.5,86,1022,33,0,0
13.9,89,1018.6,33,0,0
15.7,74,1016,30,0,1
15.1,86,1022,30,1,0
14.5,75,1022.2,33,0,0
15.1,93,1021.3,39,0,1
13.6,78,1023.7,30,1,0
12.3,83,1021.4,31,0,0
12.2,88,1023.2,35,0,0
14.4,66,1022.8,33,0,0
13.7,100,1020.1,41,0,0
16.6,55,1011.9,61,0,0
14.2,83,1019,43,0,0
15.6,55,1028.4,31,0,0
14.3,69,1022.9,31,0,0
18,36,1009.6,52,0,1
12.8,93,1017.5,56,1,0
13,83,1025.4,31,0,0
14.3,81,1023.5,41,0,0
13.5,97,1022.7,46,0,0
16.8,82,1021.4,52,0,0
14.8,89,1024.1,37,0,0
14.1,88,1027.5,31,0,1
14,96,1028.9,28,1,0
11.3,97,1025.6,33,0,0
14.1,81,1022.1,31,0,1
13.4,99,1024.2,37,1,0
14.7,58,1026.4,41,0,0
10,100,1019.8,24,0,0
14.4,57,1017.5,37,0,0
18,48,1018.5,50,0,1
17,84,1020.5,39,1,1
13.7,62,1030.3,37,1,0
14.4,82,1031.9,37,0,0
13.5,80,1031.3,24,0,0
16.7,53,1027,43,0,0
18.7,42,1023.9,48,0,0
21.7,30,1013.5,63,0,1
16,96,1017.7,26,1,1
15,93,1011.9,46,1,1
15.6,88,1011.1,56,1,1
9.9,88,1010.7,70,1,1
12.5,78,1009.6,72,1,1
14.1,92,998.5,NA,1,1
11.6,83,1014,41,1,0
16,72,1012.5,61,0,0
15.1,87,1015,26,0,0
14.7,80,1016,31,0,1
15.8,84,1004.6,41,1,1
14.7,84,993.6,39,1,1
13.5,59,1010.1,NA,1,1
14.4,73,1013.7,57,1,1
15.6,87,1014.6,57,1,1
15.3,86,1020.2,44,1,0
12.9,NA,1017.5,52,0,0
16.5,NA,1015.4,50,0,0
12.2,NA,1014.3,50,0,1
13.7,78,1017.9,43,1,0
12.7,86,1017.3,43,0,1
15.6,80,1014.5,57,1,1
11.9,97,1023.2,17,1,0
11.8,88,1021.7,44,0,0
15.2,67,1010,67,0,1
11.6,76,1018.5,NA,1,1
12.7,96,1021.8,31,1,0
10.2,83,1009.6,46,0,1
10.3,97,1006.8,41,1,0
8.4,96,1007.3,30,0,1
10.7,80,1015.1,37,1,0
9.4,73,1021.3,30,0,0
8.1,72,1024.1,37,0,0
9.7,70,1027.1,37,0,0
9.2,85,1027.5,22,0,0
7.9,97,1027,20,0,0
7.5,100,1025.3,20,0,0
4.3,100,1017.3,17,0,0
9.1,99,1005.2,31,0,1
9.2,99,1000.1,39,1,1
11.9,89,1006.4,46,1,0
10.5,97,1005,41,0,1
11.2,99,1001.6,48,1,1
10.9,89,1016,48,1,1
10.5,72,1027,48,1,0
8.4,78,1037,26,0,0
6.3,76,1035.1,41,0,0
5.7,82,1034,30,0,0
6.9,95,1031.5,31,0,1
9,95,1016.1,41,1,0
12.4,97,1011.4,39,0,1
7.9,87,1021.2,35,1,0
6.3,95,1019.7,31,0,1
11.4,97,1010.2,31,1,1
9.5,86,997.2,52,1,1
10.9,82,1004.8,48,1,1
9.9,96,997.1,57,1,1
5.3,84,1007.4,65,1,0
6.3,89,1023.9,26,0,0
7.6,69,1017.2,48,0,0
7.5,96,1018.2,37,0,1
10.2,100,1023.2,33,1,1
8.4,87,1023.8,52,1,1
9,97,1005.2,76,1,1
9.4,84,1021.8,39,1,1
11.3,94,1026,39,1,1
11.4,96,1022.9,37,1,1
9.3,84,1012.2,37,1,1
8.6,96,1015.7,22,1,1
11.3,85,1023.1,43,1,0
9,93,1024.4,26,0,1
6.9,94,1021,28,1,0
4.5,100,1024.7,19,0,1
9.5,88,1012.7,72,1,1
9.4,88,995.1,70,1,1
6.4,89,994.7,104,1,1
8.2,74,1021,67,1,1
8.2,89,1029.3,50,1,1
9.5,97,1032,30,1,0
6.8,93,1032.4,30,0,0
8.3,82,1024.9,52,0,0
11.3,72,1017.8,41,0,0
10.8,100,1021.4,20,0,0
11.5,99,1022.7,15,0,0
11.9,89,1013.2,52,0,1
13.1,87,996.1,80,1,1
8.5,51,1009,61,1,1
7.5,79,1005.6,52,1,1
8.5,88,1007.4,91,1,1
6.2,89,1011.1,52,1,1
9,74,1018,54,1,1
10.2,94,1024.7,50,1,1
11.5,97,1021.9,41,1,1
10.6,86,1017.5,52,1,1
10.5,92,1015.5,37,1,0
10.5,96,1009.9,56,0,1
9.2,84,1024.6,48,1,1
10.5,76,1029.3,50,1,0
8.2,96,1031.8,28,0,0
9.3,68,1031.3,24,0,0
7.6,84,1027.7,33,0,0
8.5,79,1025,43,0,0
11.5,60,1018.1,50,0,1
10.1,87,1007.3,80,1,1
7.5,94,1006.7,69,1,1
8.3,90,1019.3,41,1,0
10.1,86,1017,69,0,1
9.8,92,1020.9,52,1,1
9.7,97,1027.1,37,1,0
11.3,80,1028.7,43,0,0
12.1,60,1021.2,48,0,1
10.8,86,1024.3,26,1,0
9.5,89,1005.9,72,NA,1
7.8,74,1012.8,56,1,1
9.5,97,1014.5,37,1,1
8.9,95,1013.4,30,1,0
8.8,78,1019,26,0,0
7.2,81,1017.8,31,0,1
9.7,82,1018.3,33,1,0
9.4,76,1023.2,37,0,0
10.2,75,1020.7,50,0,0
11,60,1018.5,30,0,0
13.7,55,1019.7,44,0,1
11.6,94,1013.8,50,1,1
12.9,83,1014.1,44,1,0
13.6,77,1018.1,28,0,0
11.5,79,1012.9,30,0,0
11.7,80,1009.3,59,0,1
12.1,91,1023.2,44,1,0
12.7,89,1029.3,35,0,0
12.7,82,1028.2,26,0,0
14.2,73,1026.2,50,0,0
14.8,78,1015.2,65,0,1
13.8,82,1009.8,43,1,1
11.5,78,1019.5,35,1,0
11.4,94,1018.7,39,0,1
11.5,64,1022,30,1,0
9.4,86,1017.9,37,0,1
9.5,91,1003.4,37,1,1
11.1,78,1012,43,1,0
11.1,85,1016.4,44,0,0
13.5,60,1013.3,50,0,1
8.8,76,1014.8,44,1,0
10.4,70,1013.5,39,0,0
14,60,1010.3,39,0,1
10.7,91,1013.5,52,1,0
10.4,66,1021,28,0,0
10.9,75,1016,28,0,0
12.4,70,1004.9,48,0,1
11.5,61,1013.2,37,1,0
12.8,70,1010.4,59,0,1
12,64,1013.1,44,1,0
10.7,71,985.1,52,NA,1
9.7,95,992.9,50,1,1
10.4,91,1005.3,48,1,0
14.8,56,995.6,48,0,1
10.4,82,992.8,70,1,1
12.6,69,999.1,93,1,1
13.3,72,1012.5,69,1,0
15,71,1014.8,54,0,0
15.2,81,1013.4,41,0,0
12,70,1022.8,35,0,0
16.2,55,1000.3,76,0,1
11.5,99,1009.5,NA,1,1
10.7,68,1018.9,50,1,1
11.5,89,1019.4,46,1,1
10.7,65,1027.5,26,1,0
12.6,67,1023.1,46,0,0
15.5,42,1011.4,57,0,0
13.2,88,999.7,46,0,1
11.3,75,1008.7,56,1,1
11.6,77,1009.5,NA,1,1
10.7,77,1020.3,35,1,0
13.6,45,1013.2,85,0,1
9.3,88,1012.9,57,1,1
10.3,59,1024.4,54,1,0
10.5,71,1028.8,31,0,0
10.7,61,1022.9,39,0,0
18.3,35,1007.9,67,0,1
11.8,83,1012.9,NA,1,0
